coil_id,x,y,z
2,-7.302136,-9.629255,-2.818923
2,-7.265967,-9.695507,-2.809862
2,-7.229013,-9.761295,-2.800587
2,-7.191280,-9.826611,-2.791099
2,-7.152774,-9.891442,-2.781399
2,-7.113504,-9.955779,-2.771486
2,-7.073475,-10.019612,-2.761363
2,-7.032694,-10.082930,-2.751029
2,-6.991171,-10.145724,-2.740486
2,-6.948911,-10.207983,-2.729734
2,-6.905922,-10.269699,-2.718774
2,-6.862213,-10.330861,-2.707607
2,-6.817790,-10.391461,-2.696234
2,-6.772663,-10.451488,-2.684655
2,-6.726839,-10.510933,-2.672873
2,-6.680327,-10.569788,-2.660886
2,-6.633135,-10.628043,-2.648697
2,-6.585272,-10.685689,-2.636306
2,-6.536746,-10.742718,-2.623715
2,-6.487566,-10.799122,-2.610923
2,-6.437742,-10.854891,-2.597933
2,-6.387282,-10.910018,-2.584745
2,-6.336196,-10.964494,-2.571360
2,-6.284492,-11.018312,-2.557780
2,-6.232181,-11.071463,-2.544004
2,-6.179272,-11.123940,-2.530035
2,-6.125774,-11.175736,-2.515873
2,-6.071698,-11.226842,-2.501520
2,-6.017053,-11.277251,-2.486976
2,-5.961849,-11.326958,-2.472243
2,-5.906096,-11.375953,-2.457321
2,-5.849805,-11.424232,-2.442212
2,-5.792986,-11.471787,-2.426918
2,-5.735648,-11.518611,-2.411438
2,-5.677803,-11.564699,-2.395775
2,-5.619462,-11.610044,-2.379929
2,-5.560634,-11.654640,-2.363902
2,-5.501330,-11.698482,-2.347695
2,-5.441562,-11.741563,-2.331310
2,-5.381339,-11.783879,-2.314746
2,-5.320674,-11.825424,-2.298007
2,-5.259577,-11.866192,-2.281092
2,-5.198058,-11.906180,-2.264004
2,-5.136130,-11.945382,-2.246744
2,-5.073804,-11.983793,-2.229312
2,-5.011090,-12.021410,-2.211710
2,-4.948000,-12.058227,-2.193940
2,-4.884545,-12.094241,-2.176003
2,-4.820737,-12.129448,-2.157901
2,-4.756588,-12.163844,-2.139634
2,-4.692108,-12.197425,-2.121204
2,-4.627309,-12.230189,-2.102612
2,-4.562204,-12.262131,-2.083861
2,-4.496802,-12.293250,-2.064950
2,-4.431118,-12.323542,-2.045883
2,-4.365160,-12.353004,-2.026659
2,-4.298943,-12.381634,-2.007281
2,-4.232477,-12.409430,-1.987751
2,-4.165774,-12.436390,-1.968069
2,-4.098845,-12.462511,-1.948237
2,-4.031704,-12.487792,-1.928257
2,-3.964361,-12.512232,-1.908130
2,-3.896828,-12.535829,-1.887857
2,-3.829117,-12.558581,-1.867441
2,-3.761240,-12.580488,-1.846883
2,-3.693209,-12.601550,-1.826184
2,-3.625035,-12.621765,-1.805346
2,-3.556731,-12.641132,-1.784370
2,-3.488308,-12.659653,-1.763259
2,-3.419778,-12.677325,-1.742013
2,-3.351152,-12.694151,-1.720635
2,-3.282443,-12.710129,-1.699125
2,-3.213663,-12.725261,-1.677486
2,-3.144822,-12.739547,-1.655720
2,-3.075933,-12.752987,-1.633827
2,-3.007007,-12.765583,-1.611810
2,-2.938055,-12.777336,-1.589670
2,-2.869091,-12.788248,-1.567409
2,-2.800124,-12.798319,-1.545029
2,-2.731167,-12.807551,-1.522531
2,-2.662231,-12.815947,-1.499918
2,-2.593327,-12.823509,-1.477189
2,-2.524467,-12.830238,-1.454349
2,-2.455662,-12.836137,-1.431398
2,-2.386923,-12.841208,-1.408337
2,-2.318262,-12.845455,-1.385170
2,-2.249689,-12.848880,-1.361897
2,-2.181216,-12.851487,-1.338520
2,-2.112853,-12.853278,-1.315041
2,-2.044613,-12.854257,-1.291462
2,-1.976504,-12.854427,-1.267785
2,-1.908539,-12.853793,-1.244011
2,-1.840728,-12.852357,-1.220143
2,-1.773081,-12.850125,-1.196181
2,-1.705610,-12.847101,-1.172129
2,-1.638324,-12.843288,-1.147987
2,-1.571234,-12.838691,-1.123758
2,-1.504350,-12.833316,-1.099443
2,-1.437683,-12.827166,-1.075045
2,-1.371242,-12.820247,-1.050564
2,-1.305037,-12.812564,-1.026004
2,-1.239079,-12.804122,-1.001366
2,-1.173377,-12.794926,-0.976651
2,-1.107940,-12.784983,-0.951862
2,-1.042779,-12.774298,-0.927000
2,-0.977903,-12.762877,-0.902068
2,-0.913321,-12.750725,-0.877067
2,-0.849043,-12.737849,-0.851999
2,-0.785076,-12.724255,-0.826867
2,-0.721432,-12.709950,-0.801671
2,-0.658118,-12.694939,-0.776414
2,-0.595143,-12.679230,-0.751099
2,-0.532516,-12.662830,-0.725726
2,-0.470245,-12.645745,-0.700298
2,-0.408338,-12.627982,-0.674816
2,-0.346805,-12.609549,-0.649283
2,-0.285653,-12.590452,-0.623701
2,-0.224890,-12.570699,-0.598071
2,-0.164523,-12.550298,-0.572396
2,-0.104561,-12.529255,-0.546677
2,-0.045012,-12.507580,-0.520916
2,0.014119,-12.485279,-0.495116
2,0.072822,-12.462360,-0.469278
2,0.131091,-12.438831,-0.443404
2,0.188920,-12.414701,-0.417496
2,0.246300,-12.389978,-0.391557
2,0.303226,-12.364669,-0.365588
2,0.359691,-12.338784,-0.339591
2,0.415689,-12.312330,-0.313568
2,0.471213,-12.285317,-0.287521
2,0.526257,-12.257752,-0.261453
2,0.580815,-12.229644,-0.235364
2,0.634882,-12.201003,-0.209258
2,0.688451,-12.171836,-0.183136
2,0.741518,-12.142154,-0.156999
2,0.794077,-12.111964,-0.130851
2,0.846123,-12.081276,-0.104693
2,0.897651,-12.050099,-0.078527
2,0.948657,-12.018441,-0.052354
2,0.999134,-11.986313,-0.026178
3,5.906724,7.704276,0.000000
3,5.894487,7.741819,0.026178
3,5.881781,7.779393,0.052354
3,5.868605,7.816992,0.078527
3,5.854955,7.854608,0.104693
3,5.840829,7.892236,0.130851
3,5.826225,7.929868,0.156999
3,5.811140,7.967499,0.183136
3,5.795574,8.005121,0.209258
3,5.779524,8.042728,0.235364
3,5.762987,8.080312,0.261453
3,5.745963,8.117868,0.287521
3,5.728449,8.155388,0.313568
3,5.710444,8.192865,0.339591
3,5.691947,8.230292,0.365588
3,5.672957,8.267662,0.391557
3,5.653471,8.304969,0.417496
3,5.633490,8.342204,0.443404
3,5.613011,8.379361,0.469278
3,5.592035,8.416433,0.495116
3,5.570559,8.453412,0.520916
3,5.548585,8.490291,0.546677
3,5.526111,8.527063,0.572396
3,5.503136,8.563720,0.598071
3,5.479661,8.600255,0.623701
3,5.455684,8.636661,0.649283
3,5.431207,8.672930,0.674816
3,5.406229,8.709055,0.700298
3,5.380750,8.745029,0.725726
3,5.354771,8.780843,0.751099
3,5.328291,8.816490,0.776414
3,5.301311,8.851963,0.801671
3,5.273833,8.887255,0.826867
3,5.245856,8.922357,0.851999
3,5.217382,8.957263,0.877067
3,5.188411,8.991964,0.902068
3,5.158945,9.026454,0.927000
3,5.128984,9.060724,0.951862
3,5.098531,9.094767,0.976651
3,5.067586,9.128575,1.001366
3,5.036151,9.162142,1.026004
3,5.004228,9.195458,1.050564
3,4.971818,9.228518,1.075045
3,4.938924,9.261312,1.099443
3,4.905548,9.293835,1.123758
3,4.871691,9.326077,1.147987
3,4.837357,9.358032,1.172129
3,4.802547,9.389693,1.196181
3,4.767264,9.421051,1.220143
3,4.731511,9.452099,1.244011
3,4.695290,9.482830,1.267785
3,4.658605,9.513236,1.291462
3,4.621458,9.543311,1.315041
3,4.583853,9.573046,1.338520
3,4.545793,9.602435,1.361897
3,4.507281,9.631469,1.385170
3,4.468320,9.660143,1.408337
3,4.428916,9.688448,1.431398
3,4.389070,9.716378,1.454349
3,4.348787,9.743925,1.477189
3,4.308072,9.771082,1.499918
3,4.266927,9.797842,1.522531
3,4.225358,9.824199,1.545029
3,4.183369,9.850145,1.567409
3,4.140964,9.875673,1.589670
3,4.098147,9.900777,1.611810
3,4.054924,9.925449,1.633827
3,4.011300,9.949683,1.655720
3,3.967278,9.973473,1.677486
3,3.922865,9.996811,1.699125
3,3.878065,10.019692,1.720635
3,3.832883,10.042108,1.742013
3,3.787326,10.064054,1.763259
3,3.741398,10.085522,1.784370
3,3.695104,10.106507,1.805346
3,3.648452,10.127002,1.826184
3,3.601446,10.147002,1.846883
3,3.554092,10.166499,1.867441
3,3.506397,10.185489,1.887857
3,3.458367,10.203966,1.908130
3,3.410007,10.221922,1.928257
3,3.361323,10.239354,1.948237
3,3.312324,10.256255,1.968069
3,3.263014,10.272619,1.987751
3,3.213401,10.288441,2.007281
3,3.163491,10.303716,2.026659
3,3.113291,10.318438,2.045883
3,3.062808,10.332602,2.064950
3,3.012049,10.346204,2.083861
3,2.961020,10.359237,2.102612
3,2.909730,10.371698,2.121204
3,2.858185,10.383581,2.139634
3,2.806393,10.394881,2.157901
3,2.754361,10.405594,2.176003
3,2.702096,10.415716,2.193940
3,2.649607,10.425242,2.211710
3,2.596900,10.434168,2.229312
3,2.543984,10.442489,2.246744
3,2.490867,10.450202,2.264004
3,2.437555,10.457302,2.281092
3,2.384058,10.463786,2.298007
3,2.330383,10.469650,2.314746
3,2.276538,10.474890,2.331310
3,2.222532,10.479503,2.347695
3,2.168372,10.483485,2.363902
3,2.114068,10.486833,2.379929
3,2.059627,10.489545,2.395775
3,2.005058,10.491616,2.411438
3,1.950369,10.493045,2.426918
3,1.895568,10.493827,2.442212
3,1.840666,10.493961,2.457321
3,1.785669,10.493445,2.472243
3,1.730587,10.492275,2.486976
3,1.675428,10.490449,2.501520
3,1.620202,10.487965,2.515873
3,1.564917,10.484822,2.530035
3,1.509582,10.481017,2.544004
3,1.454206,10.476548,2.557780
3,1.398797,10.471415,2.571360
3,1.343366,10.465614,2.584745
3,1.287920,10.459146,2.597933
3,1.232469,10.452009,2.610923
3,1.177023,10.444201,2.623715
3,1.121589,10.435722,2.636306
3,1.066178,10.426570,2.648697
3,1.010798,10.416746,2.660886
3,0.955459,10.406249,2.672873
3,0.900169,10.395078,2.684655
3,0.844939,10.383232,2.696234
3,0.789777,10.370713,2.707607
3,0.734692,10.357519,2.718774
3,0.679695,10.343651,2.729734
3,0.624793,10.329110,2.740486
3,0.569997,10.313895,2.751029
3,0.515316,10.298007,2.761363
3,0.460758,10.281447,2.771486
3,0.406334,10.264216,2.781399
3,0.352052,10.246314,2.791099
3,0.297922,10.227743,2.800587
3,0.243953,10.208504,2.809862
3,0.190154,10.188599,2.818923
3,0.136535,10.168028,2.827769
3,0.083105,10.146794,2.836400
3,0.029873,10.124899,2.844815
3,-0.023153,10.102343,2.853013
3,-0.075961,10.079131,2.860994
3,-0.128544,10.055262,2.868756
3,-0.180893,10.030741,2.876301
3,-0.232997,10.005570,2.883626
3,-0.284849,9.979751,2.890732
3,-0.336439,9.953286,2.897618
3,-0.387757,9.926180,2.904283
3,-0.438796,9.898434,2.910727
3,-0.489546,9.870053,2.916949
3,-0.539999,9.841039,2.922949
3,-0.590145,9.811396,2.928727
3,-0.639975,9.781128,2.934281
3,-0.689481,9.750238,2.939612
3,-0.738655,9.718730,2.944720
3,-0.787486,9.686608,2.949603
3,-0.835968,9.653876,2.954261
3,-0.884091,9.620539,2.958694
3,-0.931847,9.586601,2.962902
3,-0.979228,9.552067,2.966884
3,-1.026224,9.516940,2.970641
3,-1.072828,9.481227,2.974171
3,-1.119032,9.444931,2.977475
3,-1.164827,9.408058,2.980552
3,-1.210205,9.370613,2.983402
3,-1.255158,9.332602,2.986024
3,-1.299679,9.294029,2.988420
3,-1.343759,9.254900,2.990588
3,-1.387390,9.215221,2.992528
3,-1.430566,9.174998,2.994240
3,-1.473278,9.134236,2.995724
3,-1.515518,9.092942,2.996980
3,-1.557280,9.051122,2.998008
3,-1.598555,9.008781,2.998807
3,-1.639337,8.965927,2.999378
3,-1.679619,8.922565,2.999721
3,-1.719392,8.878703,2.999835
3,-1.758651,8.834346,2.999721
3,-1.797389,8.789502,2.999378
3,-1.835598,8.744178,2.998807
3,-1.873271,8.698380,2.998008
3,-1.910403,8.652116,2.996980
3,-1.946987,8.605393,2.995724
3,-1.983016,8.558218,2.994240
3,-2.018485,8.510598,2.992528
3,-2.053386,8.462542,2.990588
3,-2.087714,8.414056,2.988420
3,-2.121463,8.365148,2.986024
3,-2.154626,8.315827,2.983402
3,-2.187200,8.266099,2.980552
3,-2.219176,8.215973,2.977475
3,-2.250551,8.165457,2.974171
3,-2.281319,8.114559,2.970641
3,-2.311475,8.063287,2.966884
3,-2.341013,8.011650,2.962902
3,-2.369928,7.959655,2.958694
3,-2.398216,7.907311,2.954261
3,-2.425872,7.854627,2.949603
3,-2.452891,7.801612,2.944720
3,-2.479268,7.748273,2.939612
3,-2.505000,7.694620,2.934281
3,-2.530082,7.640661,2.928727
3,-2.554510,7.586405,2.922949
3,-2.578280,7.531862,2.916949
3,-2.601387,7.477039,2.910727
3,-2.623830,7.421946,2.904283
3,-2.645603,7.366593,2.897618
3,-2.666703,7.310987,2.890732
3,-2.687128,7.255139,2.883626
3,-2.706874,7.199058,2.876301
3,-2.725937,7.142752,2.868756
3,-2.744315,7.086232,2.860994
3,-2.762006,7.029506,2.853013
3,-2.779006,6.972584,2.844815
3,-2.795314,6.915475,2.836400
3,-2.810926,6.858189,2.827769
3,-2.825841,6.800735,2.818923
3,-2.840057,6.743123,2.809862
3,-2.853572,6.685362,2.800587
3,-2.866383,6.627462,2.791099
3,-2.878490,6.569433,2.781399
3,-2.889891,6.511283,2.771486
3,-2.900584,6.453023,2.761363
3,-2.910569,6.394663,2.751029
3,-2.919844,6.336212,2.740486
3,-2.928409,6.277679,2.729734
3,-2.936263,6.219075,2.718774
3,-2.943404,6.160409,2.707607
3,-2.949834,6.101691,2.696234
3,-2.955551,6.042930,2.684655
3,-2.960555,5.984136,2.672873
3,-2.964847,5.925319,2.660886
3,-2.968426,5.866489,2.648697
3,-2.971293,5.807655,2.636306
3,-2.973448,5.748827,2.623715
3,-2.974892,5.690015,2.610923
3,-2.975625,5.631228,2.597933
3,-2.975649,5.572475,2.584745
3,-2.974964,5.513768,2.571360
3,-2.973572,5.455114,2.557780
3,-2.971473,5.396524,2.544004
3,-2.968670,5.338007,2.530035
3,-2.965163,5.279573,2.515873
3,-2.960955,5.221231,2.501520
3,-2.956048,5.162991,2.486976
3,-2.950443,5.104861,2.472243
3,-2.944143,5.046853,2.457321
3,-2.937149,4.988974,2.442212
3,-2.929465,4.931234,2.426918
3,-2.921093,4.873642,2.411438
3,-2.912036,4.816208,2.395775
3,-2.902296,4.758941,2.379929
3,-2.891877,4.701849,2.363902
3,-2.880781,4.644942,2.347695
3,-2.869012,4.588229,2.331310
3,-2.856573,4.531719,2.314746
3,-2.843469,4.475421,2.298007
3,-2.829701,4.419343,2.281092
3,-2.815275,4.363494,2.264004
3,-2.800194,4.307883,2.246744
3,-2.784462,4.252519,2.229312
3,-2.768084,4.197410,2.211710
3,-2.751063,4.142565,2.193940
3,-2.733404,4.087991,2.176003
3,-2.715112,4.033698,2.157901
3,-2.696191,3.979693,2.139634
3,-2.676646,3.925986,2.121204
3,-2.656482,3.872582,2.102612
3,-2.635704,3.819492,2.083861
3,-2.614317,3.766723,2.064950
3,-2.592327,3.714282,2.045883
3,-2.569738,3.662178,2.026659
3,-2.546557,3.610417,2.007281
3,-2.522788,3.559008,1.987751
3,-2.498438,3.507958,1.968069
3,-2.473512,3.457275,1.948237
3,-2.448016,3.406965,1.928257
3,-2.421957,3.357036,1.908130
3,-2.395340,3.307495,1.887857
3,-2.368172,3.258349,1.867441
3,-2.340458,3.209604,1.846883
3,-2.312206,3.161268,1.826184
3,-2.283422,3.113347,1.805346
3,-2.254112,3.065848,1.784370
3,-2.224283,3.018777,1.763259
3,-2.193942,2.972140,1.742013
3,-2.163096,2.925944,1.720635
3,-2.131752,2.880195,1.699125
3,-2.099916,2.834898,1.677486
3,-2.067597,2.790060,1.655720
3,-2.034800,2.745686,1.633827
3,-2.001534,2.701781,1.611810
3,-1.967805,2.658353,1.589670
3,-1.933622,2.615405,1.567409
3,-1.898991,2.572943,1.545029
3,-1.863921,2.530972,1.522531
3,-1.828418,2.489497,1.499918
3,-1.792491,2.448523,1.477189
3,-1.756147,2.408055,1.454349
3,-1.719395,2.368098,1.431398
3,-1.682241,2.328655,1.408337
3,-1.644695,2.289731,1.385170
3,-1.606763,2.251331,1.361897
3,-1.568454,2.213458,1.338520
3,-1.529777,2.176117,1.315041
3,-1.490739,2.139311,1.291462
3,-1.451348,2.103045,1.267785
3,-1.411613,2.067320,1.244011
3,-1.371542,2.032142,1.220143
3,-1.331143,1.997513,1.196181
3,-1.290424,1.963436,1.172129
3,-1.249395,1.929915,1.147987
3,-1.208063,1.896953,1.123758
3,-1.166437,1.864551,1.099443
3,-1.124525,1.832713,1.075045
3,-1.082336,1.801441,1.050564
3,-1.039878,1.770738,1.026004
3,-0.997161,1.740605,1.001366
3,-0.954191,1.711045,0.976651
3,-0.910978,1.682060,0.951862
3,-0.867531,1.653651,0.927000
3,-0.823859,1.625820,0.902068
3,-0.779968,1.598569,0.877067
3,-0.735870,1.571898,0.851999
3,-0.691571,1.545810,0.826867
3,-0.647080,1.520305,0.801671
3,-0.602407,1.495384,0.776414
3,-0.557559,1.471048,0.751099
3,-0.512546,1.447298,0.725726
3,-0.467376,1.424134,0.700298
3,-0.422057,1.401556,0.674816
3,-0.376599,1.379565,0.649283
3,-0.331008,1.358161,0.623701
3,-0.285296,1.337344,0.598071
3,-0.239468,1.317113,0.572396
3,-0.193535,1.297469,0.546677
3,-0.147505,1.278411,0.520916
3,-0.101385,1.259938,0.495116
3,-0.055185,1.242050,0.469278
3,-0.008913,1.224746,0.443404
3,0.037423,1.208025,0.417496
3,0.083815,1.191885,0.391557
3,0.130254,1.176326,0.365588
3,0.176732,1.161347,0.339591
3,0.223241,1.146945,0.313568
3,0.269772,1.133119,0.287521
3,0.316318,1.119867,0.261453
3,0.362871,1.107188,0.235364
3,0.409422,1.095080,0.209258
3,0.455964,1.083540,0.183136
3,0.502489,1.072565,0.156999
3,0.548989,1.062155,0.130851
3,0.595455,1.052306,0.104693
3,0.641881,1.043016,0.078527
3,0.688259,1.034281,0.052354
3,0.734582,1.026100,0.026178
3,0.780841,1.018468,0.000000
3,0.796407,0.970713,-0.026178
3,0.812569,0.922918,-0.052354
3,0.829330,0.875092,-0.078527
3,0.846693,0.827243,-0.104693
3,0.864662,0.779380,-0.130851
3,0.883238,0.731511,-0.156999
3,0.902425,0.683644,-0.183136
3,0.922226,0.635788,-0.209258
3,0.942643,0.587951,-0.235364
3,0.963678,0.540143,-0.261453
3,0.985333,0.492371,-0.287521
3,1.007611,0.444645,-0.313568
3,1.030513,0.396974,-0.339591
3,1.054041,0.349366,-0.365588
3,1.078198,0.301830,-0.391557
3,1.102984,0.254375,-0.417496
3,1.128401,0.207011,-0.443404
3,1.154450,0.159747,-0.469278
3,1.181132,0.112591,-0.495116
3,1.208449,0.065553,-0.520916
3,1.236401,0.018642,-0.546677
3,1.264989,-0.028133,-0.572396
3,1.294213,-0.074761,-0.598071
3,1.324074,-0.121235,-0.623701
3,1.354573,-0.167544,-0.649283
3,1.385708,-0.213679,-0.674816
3,1.417481,-0.259630,-0.700298
3,1.449891,-0.305389,-0.725726
3,1.482937,-0.350945,-0.751099
3,1.516620,-0.396290,-0.776414
3,1.550938,-0.441412,-0.801671
3,1.585891,-0.486304,-0.826867
3,1.621478,-0.530955,-0.851999
3,1.657698,-0.575356,-0.877067
3,1.694550,-0.619496,-0.902068
3,1.732031,-0.663368,-0.927000
3,1.770142,-0.706960,-0.951862
3,1.808879,-0.750263,-0.976651
3,1.848242,-0.793268,-1.001366
3,1.888228,-0.835965,-1.026004
3,1.928834,-0.878345,-1.050564
3,1.970060,-0.920397,-1.075045
3,2.011902,-0.962112,-1.099443
3,2.054357,-1.003481,-1.123758
3,2.097423,-1.044494,-1.147987
3,2.141097,-1.085142,-1.172129
3,2.185376,-1.125414,-1.196181
3,2.230257,-1.165302,-1.220143
3,2.275735,-1.204796,-1.244011
3,2.321809,-1.243887,-1.267785
3,2.368473,-1.282565,-1.291462
3,2.415725,-1.320820,-1.315041
3,2.463559,-1.358644,-1.338520
3,2.511973,-1.396027,-1.361897
3,2.560961,-1.432959,-1.385170
3,2.610519,-1.469433,-1.408337
3,2.660643,-1.505437,-1.431398
3,2.711327,-1.540964,-1.454349
3,2.762567,-1.576005,-1.477189
3,2.814358,-1.610549,-1.499918
3,2.866695,-1.644589,-1.522531
3,2.919572,-1.678115,-1.545029
3,2.972983,-1.711119,-1.567409
3,3.026923,-1.743591,-1.589670
3,3.081386,-1.775523,-1.611810
3,3.136367,-1.806907,-1.633827
3,3.191858,-1.837734,-1.655720
3,3.247855,-1.867995,-1.677486
3,3.304349,-1.897682,-1.699125
3,3.361336,-1.926786,-1.720635
3,3.418808,-1.955300,-1.742013
3,3.476758,-1.983215,-1.763259
3,3.535179,-2.010523,-1.784370
3,3.594065,-2.037216,-1.805346
3,3.653408,-2.063287,-1.826184
3,3.713200,-2.088727,-1.846883
3,3.773435,-2.113528,-1.867441
3,3.834104,-2.137684,-1.887857
3,3.895200,-2.161186,-1.908130
3,3.956715,-2.184027,-1.928257
3,4.018641,-2.206200,-1.948237
3,4.080969,-2.227698,-1.968069
3,4.143692,-2.248514,-1.987751
3,4.206801,-2.268640,-2.007281
3,4.270288,-2.288070,-2.026659
3,4.334143,-2.306797,-2.045883
3,4.398359,-2.324814,-2.064950
3,4.462925,-2.342115,-2.083861
3,4.527834,-2.358694,-2.102612
3,4.593076,-2.374544,-2.121204
3,4.658643,-2.389660,-2.139634
3,4.724523,-2.404034,-2.157901
3,4.790709,-2.417661,-2.176003
3,4.857191,-2.430537,-2.193940
3,4.923958,-2.442654,-2.211710
3,4.991002,-2.454007,-2.229312
3,5.058312,-2.464592,-2.246744
3,5.125879,-2.474403,-2.264004
3,5.193692,-2.483434,-2.281092
3,5.261742,-2.491682,-2.298007
3,5.330018,-2.499141,-2.314746
3,5.398509,-2.505807,-2.331310
3,5.467206,-2.511674,-2.347695
3,5.536098,-2.516740,-2.363902
3,5.605174,-2.520999,-2.379929
3,5.674425,-2.524448,-2.395775
3,5.743838,-2.527083,-2.411438
3,5.813403,-2.528900,-2.426918
3,5.883110,-2.529895,-2.442212
3,5.952947,-2.530066,-2.457321
3,6.022904,-2.529409,-2.472243
3,6.092970,-2.527921,-2.486976
3,6.163132,-2.525598,-2.501520
3,6.233381,-2.522439,-2.515873
3,6.303705,-2.518441,-2.530035
3,6.374092,-2.513601,-2.544004
3,6.444532,-2.507916,-2.557780
3,6.515013,-2.501386,-2.571360
3,6.585523,-2.494008,-2.584745
3,6.656051,-2.485780,-2.597933
3,6.726585,-2.476701,-2.610923
3,6.797114,-2.466770,-2.623715
3,6.867627,-2.455984,-2.636306
3,6.938111,-2.444343,-2.648697
3,7.008556,-2.431847,-2.660886
3,7.078948,-2.418494,-2.672873
3,7.149277,-2.404284,-2.684655
3,7.219531,-2.389217,-2.696234
3,7.289699,-2.373292,-2.707607
3,7.359767,-2.356509,-2.718774
3,7.429725,-2.338869,-2.729734
3,7.499561,-2.320372,-2.740486
3,7.569263,-2.301018,-2.751029
3,7.638819,-2.280808,-2.761363
3,7.708217,-2.259744,-2.771486
3,7.777446,-2.237825,-2.781399
3,7.846493,-2.215054,-2.791099
3,7.915348,-2.191431,-2.800587
3,7.983998,-2.166959,-2.809862
3,8.052430,-2.141639,-2.818923
3,8.120635,-2.115473,-2.827769
3,8.188599,-2.088463,-2.836400
3,8.256312,-2.060611,-2.844815
3,8.323761,-2.031920,-2.853013
3,8.390934,-2.002393,-2.860994
3,8.457821,-1.972032,-2.868756
3,8.524409,-1.940841,-2.876301
3,8.590687,-1.908822,-2.883626
3,8.656644,-1.875980,-2.890732
3,8.722267,-1.842317,-2.897618
3,8.787545,-1.807837,-2.904283
3,8.852468,-1.772544,-2.910727
3,8.917023,-1.736442,-2.916949
3,8.981199,-1.699536,-2.922949
3,9.044986,-1.661830,-2.928727
3,9.108371,-1.623328,-2.934281
3,9.171344,-1.584035,-2.939612
3,9.233893,-1.543956,-2.944720
3,9.296009,-1.503097,-2.949603
3,9.357678,-1.461461,-2.954261
3,9.418892,-1.419056,-2.958694
3,9.479638,-1.375886,-2.962902
3,9.539907,-1.331958,-2.966884
3,9.599687,-1.287276,-2.970641
3,9.658969,-1.241848,-2.974171
3,9.717740,-1.195679,-2.977475
3,9.775993,-1.148776,-2.980552
3,9.833714,-1.101145,-2.983402
3,9.890896,-1.052794,-2.986024
3,9.947527,-1.003728,-2.988420
3,10.003598,-0.953956,-2.990588
3,10.059098,-0.903484,-2.992528
3,10.114018,-0.852319,-2.994240
3,10.168348,-0.800469,-2.995724
3,10.222079,-0.747942,-2.996980
3,10.275201,-0.694746,-2.998008
3,10.327704,-0.640888,-2.998807
3,10.379579,-0.586376,-2.999378
3,10.430818,-0.531219,-2.999721
3,10.481411,-0.475425,-2.999835
3,10.531349,-0.419003,-2.999721
3,10.580624,-0.361961,-2.999378
3,10.629226,-0.304307,-2.998807
3,10.677148,-0.246051,-2.998008
3,10.724381,-0.187203,-2.996980
3,10.770916,-0.127770,-2.995724
3,10.816746,-0.067762,-2.994240
3,10.861862,-0.007189,-2.992528
3,10.906257,0.053940,-2.990588
3,10.949923,0.115615,-2.988420
3,10.992852,0.177826,-2.986024
3,11.035037,0.240564,-2.983402
3,11.076471,0.303819,-2.980552
3,11.117146,0.367580,-2.977475
3,11.157056,0.431837,-2.974171
3,11.196193,0.496580,-2.970641
3,11.234552,0.561799,-2.966884
3,11.272124,0.627483,-2.962902
3,11.308905,0.693622,-2.958694
3,11.344888,0.760204,-2.954261
3,11.380067,0.827219,-2.949603
3,11.414435,0.894655,-2.944720
3,11.447988,0.962503,-2.939612
3,11.480720,1.030751,-2.934281
3,11.512624,1.099388,-2.928727
3,11.543697,1.168403,-2.922949
3,11.573933,1.237783,-2.916949
3,11.603326,1.307519,-2.910727
3,11.631873,1.377598,-2.904283
3,11.659569,1.448008,-2.897618
3,11.686409,1.518740,-2.890732
3,11.712390,1.589779,-2.883626
3,11.737507,1.661116,-2.876301
3,11.761756,1.732738,-2.868756
3,11.785133,1.804633,-2.860994
3,11.807636,1.876789,-2.853013
3,11.829261,1.949196,-2.844815
3,11.850005,2.021839,-2.836400
3,11.869864,2.094708,-2.827769
3,11.888836,2.167791,-2.818923
3,11.906919,2.241074,-2.809862
3,11.924110,2.314547,-2.800587
3,11.940406,2.388197,-2.791099
3,11.955806,2.462012,-2.781399
3,11.970308,2.535979,-2.771486
3,11.983910,2.610086,-2.761363
3,11.996611,2.684322,-2.751029
3,12.008410,2.758673,-2.740486
3,12.019304,2.833128,-2.729734
3,12.029294,2.907673,-2.718774
3,12.038379,2.982298,-2.707607
3,12.046557,3.056989,-2.696234
3,12.053829,3.131734,-2.684655
3,12.060195,3.206520,-2.672873
3,12.065654,3.281336,-2.660886
3,12.070207,3.356169,-2.648697
3,12.073854,3.431007,-2.636306
3,12.076595,3.505838,-2.623715
3,12.078432,3.580648,-2.610923
3,12.079364,3.655427,-2.597933
3,12.079394,3.730161,-2.584745
3,12.078523,3.804838,-2.571360
3,12.076752,3.879447,-2.557780
3,12.074082,3.953975,-2.544004
3,12.070517,4.028409,-2.530035
3,12.066056,4.102739,-2.515873
3,12.060704,4.176951,-2.501520
3,12.054461,4.251033,-2.486976
3,12.047332,4.324975,-2.472243
3,12.039318,4.398763,-2.457321
3,12.030422,4.472387,-2.442212
3,12.020648,4.545833,-2.426918
3,12.009998,4.619091,-2.411438
3,11.998477,4.692148,-2.395775
3,11.986088,4.764993,-2.379929
3,11.972834,4.837615,-2.363902
3,11.958720,4.910001,-2.347695
3,11.943750,4.982141,-2.331310
3,11.927928,5.054023,-2.314746
3,11.911258,5.125636,-2.298007
3,11.893746,5.196968,-2.281092
